NQUEST,NORD,CERC,MCERC1,MCERC2,MCERC3,MCERC4,MCERC5,MCERC6,MCERC7,MCERC8,MCERC9,MCERC10,MCERC11,OFFERTE,NOFFERTE,NRIFIUTI,NESPLAV,ETALAV,CONTRIB,ACONTRIB,MCONTRIB,DISOC,CASSINT,DIS1,DIS2,DIS3,DIS4,DIS5,DISTOT,DISTEL,ETAPEN,ETALAV2,NOMALAT,MALAT
138110,2,2,,,,,,,,,,,,2,0,0,3,27,1,29,,2,2,,,,,,,,60,35,2,7
138111,1,2,,,,,,,,,,,,2,0,0,1,28,1,28,,2,2,,,,,,,,65,,2,7
138111,2,2,,,,,,,,,,,,2,0,0,1,18,1,39,,2,2,,,,,,,,,,,
138129,1,2,,,,,,,,,,,,2,0,0,3,14,2,0,0,2,2,,,,,,,,60,55,2,2
138129,2,2,,,,,,,,,,,,2,0,0,1,15,1,18,,2,2,,,,,,,,50,,1,0
138130,1,1,,,,,,,,,,,,2,0,0,1,18,1,11,,2,2,,,,,,,,60,,1,0
138130,2,2,,,,,,,,,,,,2,0,0,2,8,1,15,,2,2,,,,,,,,,,,
138130,3,1,,,,,,,,,,,,2,0,0,8,16,1,3,,1,2,2,2,1,3,1,1,,65,23,2,10
138141,1,2,,,,,,,,,,,,2,0,0,2,14,1,40,,1,1,3,3,3,3,3,3,,,,,
138148,1,2,,,,,,,,,,,,1,2,2,4,18,1,14,,2,2,,,,,,,,65,23,2,7
138148,2,2,,,,,,,,,,,,2,0,0,2,18,1,10,,2,2,,,,,,,,60,23,2,15
138150,1,2,,,,,,,,,,,,2,0,0,3,10,1,36,,1,2,3,3,3,3,3,3,,,,,
138150,2,2,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
138165,1,1,,,,,,,,,,,,2,0,0,4,16,1,9,,1,2,3,3,3,2,4,2,,60,19,2,7
138173,1,2,,,,,,,,,,,,2,0,0,3,17,1,29,,2,2,,,,,,,,53,19,2,10
138173,2,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
138227,1,2,,,,,,,,,,,,2,0,0,2,7,1,,,2,2,,,,,,,,,,,
138240,1,2,,,,,,,,,,,,2,0,0,1,22,1,35,,2,2,,,,,,,,65,,1,0
138240,2,2,,,,,,,,,,,,2,0,0,4,15,1,30,,2,2,,,,,,,,60,36,1,0
138244,1,2,,,,,,,,,,,,2,0,0,1,16,1,41,,2,2,,,,,,,,,,,
138244,2,2,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
138248,1,2,,,,,,,,,,,,2,0,0,4,17,1,35,,1,2,3,3,3,3,3,3,,,,,
138248,2,2,,,,,,,,,,,,2,0,0,1,16,1,35,,2,2,,,,,,,,,,,
138248,3,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
138248,4,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
138254,1,2,,,,,,,,,,,,2,0,0,5,20,1,15,,1,2,3,3,2,1,4,1,,60,26,2,20
138255,1,2,,,,,,,,,,,,2,0,0,2,7,1,25,,2,2,,,,,,,,,,,
138255,2,2,,,,,,,,,,,,2,0,0,2,7,1,15,,2,2,,,,,,,,,,,
138255,3,2,,,,,,,,,,,,2,0,0,1,7,2,0,0,2,2,,,,,,,,,,,
138265,1,2,,,,,,,,,,,,2,0,0,2,14,1,35,,2,2,,,,,,,,59,25,2,30
138265,2,2,,,,,,,,,,,,2,0,0,2,14,1,35,,2,2,,,,,,,,,,,
138265,3,2,,,,,,,,,,,,2,0,0,1,21,1,1,,2,2,,,,,,,,55,,1,0
138265,4,2,,,,,,,,,,,,2,0,0,1,18,1,3,,2,2,,,,,,,,55,,2,5
138270,1,2,,,,,,,,,,,,2,0,0,1,16,1,13,,2,2,,,,,,,,65,,1,0
138270,2,2,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
138277,1,2,,,,,,,,,,,,2,0,0,2,28,1,27,,2,2,,,,,,,,65,36,2,5
138277,2,2,,,,,,,,,,,,2,0,0,1,30,1,22,,2,2,,,,,,,,60,,2,5
138277,3,1,,,,,,,,,,,,2,0,0,1,24,1,1,,2,2,,,,,,,,,,1,0
138277,4,1,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
138283,1,2,,,,,,,,,,,,2,0,0,2,14,1,36,,2,2,,,,,,,,,,,
138283,2,2,,,,,,,,,,,,2,0,0,1,14,1,15,,2,2,,,,,,,,,,,
138285,1,2,,,,,,,,,,,,2,0,0,1,15,1,32,,2,2,,,,,,,,53,,1,0
138285,2,2,,,,,,,,,,,,2,0,0,1,20,1,30,,2,2,,,,,,,,55,,1,0
138285,3,1,,,,,,,,,,,,1,2,1,2,15,1,9,,2,2,,,,,,,,65,24,1,0
138287,1,2,,,,,,,,,,,,2,0,0,1,25,1,37,,2,2,,,,,,,,,,,
138287,2,2,,,,,,,,,,,,2,0,0,2,23,1,15,,2,2,,,,,,,,,,,
138290,1,2,,,,,,,,,,,,2,0,0,3,16,1,30,,2,2,,,,,,,,57,30,1,0
138290,2,2,,,,,,,,,,,,2,0,0,1,19,1,21,,2,2,,,,,,,,59,,1,0
138292,1,2,,,,,,,,,,,,2,0,0,1,12,1,25,,2,2,,,,,,,,,,,
138294,1,2,,,,,,,,,,,,2,0,0,2,18,1,30,,2,2,,,,,,,,60,27,1,0
138294,2,2,,,,,,,,,,,,2,0,0,4,20,1,10,,2,2,,,,,,,,60,40,1,0
138296,1,2,,,,,,,,,,,,2,0,0,4,15,1,32,,2,2,,,,,,,,54,25,2,60
138296,2,2,,,,,,,,,,,,2,0,0,1,16,1,33,,2,2,,,,,,,,53,,2,10
138296,3,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
138297,1,2,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
138301,1,2,,,,,,,,,,,,2,0,0,8,15,1,38,,2,2,,,,,,,,55,35,2,20
138301,2,2,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
138320,1,2,,,,,,,,,,,,2,0,0,3,19,1,13,,2,2,,,,,,,,60,20,2,10
138320,2,1,,,,,,,,,,,,2,0,0,4,15,1,0.5,6,2,2,,,,,,,,55,22,2,50
138335,1,2,,,,,,,,,,,,2,0,0,2,14,1,15,,2,2,,,,,,,,,,,
138338,1,2,,,,,,,,,,,,2,0,0,2,23,1,28,,2,2,,,,,,,,58,30,1,0
138338,2,2,,,,,,,,,,,,2,0,0,2,16,1,33,,2,2,,,,,,,,52,32,2,10
138338,3,2,,,,,,,,,,,,2,0,0,1,20,1,1,,2,2,,,,,,,,60,,2,15
138359,1,2,,,,,,,,,,,,2,0,0,1,25,1,13,,2,2,,,,,,,,65,,2,12
138359,2,1,,,,,,,,,,,,2,0,0,1,31,1,4,,2,2,,,,,,,,65,,2,10
138380,1,2,,,,,,,,,,,,2,0,0,1,18,1,44,,2,2,,,,,,,,,,,
138380,2,2,,,,,,,,,,,,2,0,0,2,13,1,15,,2,2,,,,,,,,,,,
138385,1,2,,,,,,,,,,,,2,0,0,1,27,1,7,,2,2,,,,,,,,70,,2,3
138385,2,2,,,,,,,,,,,,2,0,0,1,27,1,5,,2,2,,,,,,,,70,,1,0
138388,1,2,,,,,,,,,,,,2,0,0,2,6,1,39,,2,2,,,,,,,,,,,
138388,2,2,,,,,,,,,,,,2,0,0,1,21,1,23,,2,2,,,,,,,,,,,
138388,3,2,,,,,,,,,,,,2,0,0,1,26,1,7,,2,2,,,,,,,,60,,2,5
138391,1,2,,,,,,,,,,,,2,0,0,4,9,1,37,,2,2,,,,,,,,,,,
138396,1,2,,,,,,,,,,,,2,0,0,8,14,1,34,,2,2,,,,,,,,,,,
138396,2,2,,,,,,,,,,,,2,0,0,1,14,1,15,,2,2,,,,,,,,,,,
138398,1,2,,,,,,,,,,,,2,0,0,3,17,1,35,,2,2,,,,,,,,,,,
138398,2,2,,,,,,,,,,,,2,0,0,2,16,1,28,,2,2,,,,,,,,,,,
138399,1,2,,,,,,,,,,,,2,0,0,3,23,1,30,,2,2,,,,,,,,58,47,2,4
138399,2,2,,,,,,,,,,,,2,0,0,1,20,1,23,,2,2,,,,,,,,56,,2,10
138399,3,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
138409,1,2,,,,,,,,,,,,2,0,0,2,19,1,26,,2,2,,,,,,,,57,25,2,20
138409,2,2,,,,,,,,,,,,2,0,0,2,15,1,28,,2,2,,,,,,,,57,19,2,5
138412,1,2,,,,,,,,,,,,2,0,0,5,14,1,15,,2,2,,,,,,,,,,,
138421,1,2,,,,,,,,,,,,2,0,0,5,23,1,22,,2,2,,,,,,,,60,34,2,5
138421,2,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
138434,1,2,,,,,,,,,,,,2,0,0,3,16,1,15,,2,2,,,,,,,,,,,
138455,1,2,,,,,,,,,,,,2,0,0,1,15,1,36,,2,2,,,,,,,,,,,
138455,2,2,,,,,,,,,,,,2,0,0,1,26,1,30,,2,2,,,,,,,,57,,1,0
138455,3,2,,,,,,,,,,,,2,0,0,1,20,1,1,,2,2,,,,,,,,60,,1,0
138462,1,2,,,,,,,,,,,,2,0,0,5,6,1,34,,2,2,,,,,,,,,,,
138462,2,2,,,,,,,,,,,,2,0,0,1,12,1,23,,2,2,,,,,,,,,,,
138462,3,2,,,,,,,,,,,,2,0,0,1,19,1,13,,2,2,,,,,,,,60,,2,30
138465,1,2,,,,,,,,,,,,2,0,0,4,19,1,20,,2,2,,,,,,,,65,30,2,8
138465,2,2,,,,,,,,,,,,2,0,0,4,19,1,19,,2,2,,,,,,,,60,29,2,10
138465,3,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
138466,1,2,,,,,,,,,,,,2,0,0,3,14,1,9,,2,2,,,,,,,,60,30,2,7
138466,2,2,,,,,,,,,,,,2,0,0,3,14,1,23,,2,2,,,,,,,,65,34,2,7
138466,3,2,,,,,,,,,,,,2,0,0,1,16,1,1,,2,2,,,,,,,,60,,2,7
138483,1,2,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
138489,1,2,,,,,,,,,,,,2,0,0,4,9,1,35,,2,2,,,,,,,,,,,
138489,2,2,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
138494,1,2,,,,,,,,,,,,2,0,0,4,16,1,26,,2,2,,,,,,,,65,31,1,0
138494,2,2,,,,,,,,,,,,2,0,0,1,25,1,19,,2,2,,,,,,,,60,,1,0
138507,1,2,,,,,,,,,,,,2,0,0,2,15,1,26,,2,2,,,,,,,,,,,
138507,2,2,,,,,,,,,,,,2,0,0,1,19,1,2,,2,2,,,,,,,,60,,2,4
138532,1,2,,,,,,,,,,,,2,0,0,3,14,1,15,,2,2,,,,,,,,,,,
138532,2,2,,,,,,,,,,,,2,0,0,1,11,1,15,,2,2,,,,,,,,,,,
138535,1,2,,,,,,,,,,,,1,1,1,3,19,1,20,,2,2,,,,,,,,70,25,1,0
138535,2,2,,,,,,,,,,,,2,0,0,2,19,1,19,,2,2,,,,,,,,60,24,2,2
138538,1,2,,,,,,,,,,,,2,0,0,2,12,1,10,,2,2,,,,,,,,,,,
138538,2,2,,,,,,,,,,,,2,0,0,2,20,1,20,,2,2,,,,,,,,60,29,1,0
138542,1,1,,,,,,,,,,,,2,0,0,3,20,1,7,,1,2,3,2,3,2,3,2,,,35,1,0
138551,1,2,,,,,,,,,,,,2,0,0,2,41,2,0,0,2,2,,,,,,,,,,,
138556,1,2,,,,,,,,,,,,2,0,0,1,8,1,,,2,2,,,,,,,,,,,
138570,1,2,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
138571,1,2,,,,,,,,,,,,2,0,0,2,14,1,15,,2,2,,,,,,,,50,29,1,0
138571,2,2,,,1,,,,,,,,,2,0,0,1,14,1,15,,2,2,,,,,,,,,,,
138571,3,1,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
138574,1,2,,,,,,,,,,,,2,0,0,1,23,1,27,,2,2,,,,,,,,65,,1,0
138574,2,2,,,,,,,,,,,,2,0,0,1,21,1,20,,2,2,,,,,,,,,,,
138574,3,1,,,,,,,,,,,,1,1,1,0,,,,,,,,,,,,,,,,,
138585,1,2,1,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
138585,2,2,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
138589,1,2,,,,,,,,,,,,2,0,0,6,18,1,24,,2,2,,,,,,,,60,36,1,0
138589,2,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
138591,1,2,,,,,,,,,,,,2,0,0,10,14,1,6,,2,2,,,,,,,,60,33,1,0
138591,2,2,,,,,,,,,,,,2,0,0,10,14,1,18,,2,2,,,,,,,,62,25,1,0
138597,1,2,,,,,,,,,,,,2,0,0,3,22,1,33,,2,2,,,,,,,,60,54,1,0
138597,2,1,,,,,,,,,,,,1,1,0,1,21,1,0.6666666667,8,2,2,,,,,,,,60,,2,10
138597,3,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
138620,1,2,,,,,,,,,,,,2,0,0,3,22,1,28,,2,2,,,,,,,,65,40,1,0
138620,2,2,,,,,,,,,,,,2,0,0,3,19,1,22,,2,2,,,,,,,,60,26,2,7
138621,1,2,,,,,,,,,,,,2,0,0,2,14,1,25,,2,2,,,,,,,,60,23,1,0
138621,2,1,,,,,,,,,,,,1,1,0,6,18,1,20,,2,2,,,,,,,,55,38,1,0
138624,1,2,,,,,,,,,,,,2,0,0,5,17,1,24,,2,2,,,,,,,,55,25,2,50
138630,1,2,,,,,,,,,,,,2,0,0,2,24,1,4,,2,2,,,,,,,,65,32,2,3
138630,2,2,,,,,,,,,,,,2,0,0,2,28,1,16,,1,2,3,4,4,1,4,3,,65,30,2,2
138633,1,1,,,,,,,,,,,,2,0,0,3,26,1,6,,1,1,2,2,1,1,1,1,,,,1,0
138651,1,2,,,,,,,,,,,,2,0,0,3,16,1,19,,2,2,,,,,,,,51,25,1,0
138651,2,2,,,,,,,,,,,,2,0,0,1,16,1,19,,2,2,,,,,,,,51,,1,0
138661,1,1,,,,,,,,,,,,2,0,0,5,18,1,,,2,2,,,,,,,,65,30,2,5
138661,2,2,,,,,,,,,,,,2,0,0,6,16,1,7,,1,2,3,4,4,3,4,2,,65,27,1,0
138700,1,2,,,,,,,,,,,,2,0,0,1,24,1,5,,2,2,,,,,,,,65,,1,0
138714,1,2,,,,,,,,,,,,2,0,0,1,25,1,8,,2,2,,,,,,,,65,,1,0
138714,2,1,,,,,,,,,,,,2,0,0,1,19,1,5,,1,2,3,3,1,1,3,3,,60,,1,0
138719,1,2,,,,,,,,,,,,2,0,0,1,21,1,19,,2,2,,,,,,,,65,,1,0
138719,2,2,,,,,,,,,,,,2,0,0,2,28,1,9,,2,2,,,,,,,,65,33,1,0
138722,1,2,,,,,,,,,,,,2,0,0,2,18,1,4,,2,2,,,,,,,,60,33,1,0
138722,2,2,1,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
138723,1,2,,,,,,,,,,,,2,0,0,10,13,1,8,,2,2,,,,,,,,50,39,2,6
138723,2,2,,,,,,,,,,,,2,0,0,2,13,1,4,,2,2,,,,,,,,50,30,2,40
138723,3,2,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
138737,1,2,,,,,,,,,,,,2,0,0,2,23,1,42,,2,2,,,,,,,,,,,
138737,2,2,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
139003,1,2,,,,,,,,,,,,2,0,0,1,20,1,9,,2,2,,,,,,,,,,,
139004,1,2,1,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
139004,2,2,,,,,,,,,,,,2,0,0,1,23,2,0,0,2,2,,,,,,,,65,,1,0
139004,3,2,1,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
139006,1,2,,,,,,,,,,,,2,0,0,2,25,1,27,,2,2,,,,,,,,60,27,2,10
139006,2,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
139006,3,2,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
139007,1,2,,,,,,,,,,,,2,0,0,1,15,1,5,,2,2,,,,,,,,65,,1,0
139007,2,2,,,,,,,,,,,,2,0,0,1,20,1,7,,2,2,,,,,,,,60,,1,0
139008,1,2,,,,,,,,,,,,2,0,0,1,12,1,36,,2,2,,,,,,,,,,,
139010,1,2,,,,,,,,,,,,2,0,0,1,22,1,8,,2,2,,,,,,,,60,,1,0
139010,2,1,,,,,,,,,,,,1,1,0,2,15,1,10,,2,2,,,,,,,,65,33,1,0
139012,1,2,,,,,,,,,,,,2,0,0,1,19,1,10,,2,2,,,,,,,,65,,1,0
139012,2,2,1,,,,,,,,,,,2,0,0,1,20,2,0,0,2,2,,,,,,,,,,,
139014,1,2,,,,,,,,,,,,2,0,0,2,15,1,10,,2,2,,,,,,,,54,56,1,0
139014,2,1,,,,,,,,,,,,2,0,0,1,33,2,0,0,2,2,,,,,,,,60,,1,0
139015,1,2,1,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
139015,2,2,,,,,,,,,,,,2,0,0,2,18,1,32,,2,2,,,,,,,,62,27,2,6
139015,3,1,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
139015,4,1,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
139016,1,1,,,,,,,,,,,,2,0,0,4,13,1,4,,1,2,2,3,2,2,1,3,,65,25,1,0
139016,2,2,,,,,,,,,,,,2,0,0,2,13,1,35,,2,2,,,,,,,,,,,
139016,3,2,,,,,,,,,,,,2,0,0,1,15,1,20,,2,2,,,,,,,,,,,
139019,1,2,,,,,,,,,,,,2,0,0,4,20,1,23,,2,2,,,,,,,,60,24,1,0
139019,2,1,,,,,,,,,,,,1,1,1,3,19,1,18,,2,2,,,,,,,,60,23,1,0
139019,3,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
139022,1,2,,,,,,,,,,,,2,0,0,1,24,1,30,,2,2,,,,,,,,,,,
139022,2,2,,,,,,,,,,,,2,0,0,1,26,1,7,,2,2,,,,,,,,65,,1,0
139023,1,2,,,,,,,,,,,,2,0,0,4,10,1,26,,2,2,,,,,,,,,,,
139023,2,2,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
139024,1,2,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
139024,2,2,,,,,,,,,,,,2,0,0,1,15,1,32,,2,2,,,,,,,,,,,
139027,1,2,,,,,,,,,,,,2,0,0,2,28,1,27,,2,2,,,,,,,,,,,
139029,1,2,,,,,,,,,,,,2,0,0,1,13,1,20,,2,2,,,,,,,,65,,1,0
139029,2,2,,1,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
139030,1,2,1,,,,,,,,,,,2,0,0,2,14,1,7,,1,2,3,2,2,2,2,2,,,,,
139030,2,2,,,,,,,1,,,,,2,0,0,4,15,1,10,,1,2,2,1,4,2,2,3,,,,,
139030,3,2,,,,,,,,,,,,2,0,0,1,15,1,15,,2,2,,,,,,,,,,,
139032,1,2,,,,,,,,,,,,2,0,0,1,29,1,8,,2,2,,,,,,,,65,,2,5
139032,2,2,1,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
139073,1,2,,,,,,,,,,,,2,0,0,6,15,1,8,,2,2,,,,,,,,65,46,2,10
139073,2,2,1,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
139073,3,1,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
139073,4,1,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
139074,1,2,,,,,,,,,,,,2,0,0,4,14,1,22,,2,2,,,,,,,,,,,
139074,2,2,1,,,,,,,,,,,2,0,0,1,16,1,9,,2,2,,,,,,,,,,,
139074,3,2,,,,,,,,,,,,2,0,0,1,20,2,0,0,2,2,,,,,,,,65,,1,0
140003,1,2,,,,,,,,,,,,2,0,0,5,14,1,35,,2,2,,,,,,,,,,,
140003,2,2,,,1,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
140003,3,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
140003,4,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
140021,1,2,,,,,,,,,,,,2,0,0,3,20,1,11,,2,2,,,,,,,,,,,
140021,2,2,,,,,,,,,,,,2,0,0,1,21,1,5,,2,2,,,,,,,,65,,1,0
140026,1,2,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
140033,1,2,,,,,,,,,,,,2,0,0,3,12,1,29,,2,2,,,,,,,,65,30,1,0
140033,2,2,1,,,,,,,,,,,2,0,0,2,14,1,18,,2,2,,,,,,,,,,,
140033,3,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
140049,1,2,,,,,,,,,,,,2,0,0,1,27,1,25,,2,2,,,,,,,,55,,2,10
140049,2,2,,,,,,,,,,,,2,0,0,1,21,1,1,,2,2,,,,,,,,55,,2,8
140049,3,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
140054,1,2,,,,,,,,,,,,2,0,0,1,28,1,6,,2,2,,,,,,,,60,,1,0
140054,2,2,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
140065,1,1,,,,,,,,,,,,1,1,0,2,15,1,34,,1,1,3,2,3,2,2,2,,53,45,1,0
140065,2,2,,,,,,,,,,,,2,0,0,1,23,1,22,,2,2,,,,,,,,57,,1,0
140073,1,2,,,,,,,,,,,,2,0,0,1,15,1,13,,2,2,,,,,,,,60,,1,0
140073,2,1,,,,,,,,,,,,1,1,0,2,14,1,6,,2,2,,,,,,,,65,26,1,0
141010,1,2,,,,,,,,,,,,2,0,0,1,14,1,,,2,2,,,,,,,,,,,
141010,2,2,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
141012,1,1,,,,,,,,,,,,1,2,1,2,15,1,17,,1,2,3,3,3,3,3,2,,,,1,0
141012,2,2,,,,,,,,,,,,2,0,0,3,15,1,18,,2,2,,,,,,,,,,1,0
141013,1,2,,,,,,,,,,,,2,0,0,3,17,1,25,,2,2,,,,,,,,,27,1,0
141013,2,2,,,,,,,,,,,,2,0,0,2,16,1,30,,2,2,,,,,,,,,33,1,0
141013,3,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
141013,5,2,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
141018,1,2,,,,,,,,,,,,1,1,0,3,21,1,6,,2,2,,,,,,,,55,26,1,0
141018,2,2,,,,,,,,,1,,,2,0,0,1,20,1,0.3333333333,4,2,2,,,,,,,,,,,
141019,1,2,,,,,,,,,,,,2,0,0,1,14,1,35,,2,2,,,,,,,,,,2,15
141019,2,2,,,,,,,,,,,,2,0,0,1,15,1,23,,2,2,,,,,,,,,,,
141022,1,2,,,,,,,,,,,,2,0,0,1,28,1,35,,2,2,,,,,,,,,,,
141023,1,2,,,,,,,,,,,,2,0,0,1,18,1,42,,2,2,,,,,,,,,,,
141023,2,2,,,,,,,,,,,,2,0,0,1,15,1,16,,2,2,,,,,,,,,,,
141023,3,2,,,,,,,,,,,,2,0,0,1,19,1,4,,2,2,,,,,,,,,,,
141028,1,2,,,,,,,,,,,,2,0,0,2,20,1,25,,2,2,,,,,,,,62,24,1,0
141028,2,1,,,,,,,,,,,,2,0,0,6,16,1,8,,1,2,,,,,,,,,,,
141028,3,2,,,,,,,,,,,,2,0,0,1,17,1,4,,2,2,,,,,,,,60,,1,0
141028,4,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
141031,1,2,,,,,,,,,,,,2,0,0,2,15,1,22,,2,2,,,,,,,,50,25,1,0
141031,2,2,,,,,,,,,,,,2,0,0,2,17,1,8,,2,2,,,,,,,,45,21,2,60
141032,1,2,,,,,,,,,,,,2,0,0,2,12,1,,,2,2,,,,,,,,,,,
141033,1,2,,,,,,,,,,,,2,0,0,2,14,1,5,,2,2,,,,,,,,,36,2,3
141033,2,2,,,,,,,,,,,,2,0,0,2,23,1,5,,2,2,,,,,,,,,24,2,2
141043,1,2,,,,,,,,,,,,2,0,0,1,19,1,40,,2,2,,,,,,,,,,,
141044,1,2,,,,,,,,,,,,2,0,0,3,16,1,34,,2,2,,,,,,,,,,,
141044,2,2,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
141046,1,2,,,,,,,,,,,,2,0,0,3,8,1,30,,2,2,,,,,,,,,,,
141046,2,2,,,,,,,,,,,,2,0,0,2,14,1,28,,2,2,,,,,,,,56,30,1,0
141046,3,2,,,,,,,,,,,,2,0,0,4,14,1,5,,2,2,,,,,,,,,24,1,0
141046,4,2,,,,,,,,,,,,2,0,0,1,14,1,9,,2,2,,,,,,,,,,1,0
141047,1,2,,,,,,,,,,,,2,0,0,1,16,1,20,,2,2,,,,,,,,60,,1,0
141056,1,2,,,,,,,,,,,,2,0,0,2,41,1,17,,2,2,,,,,,,,60,45,1,0
141056,2,2,,,,,,,,,,,,2,0,0,3,14,1,25,,2,2,,,,,,,,,,,
141056,3,1,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
141059,1,2,,,,,,,,,,,,2,0,0,1,24,1,36,,2,2,,,,,,,,,,,
141059,2,2,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
141062,1,2,,,,,,,,,,,,2,0,0,1,14,1,,,2,2,,,,,,,,,,,
141062,2,2,,,,,,,,,,,,2,0,0,1,16,1,,,2,2,,,,,,,,,,,
141066,1,2,,,,,,,,,,,,2,0,0,3,16,1,5,,1,2,,,,,,,,,,1,0
141066,2,2,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
141071,1,2,,,,,,,,,,,,2,0,0,3,16,1,12,,2,2,,,,,,,,,,,
141071,2,2,,,,,,,,,,,,2,0,0,2,16,1,10,,2,2,,,,,,,,,21,1,0
141073,1,2,,,,,,,,,,,,2,0,0,3,17,1,20,,2,2,,,,,,,,60,38,1,0
141073,2,2,1,,,,,,,,,,,2,0,0,2,17,1,20,,2,2,,,,,,,,,,,
141073,3,2,,,,,,,,,,,,2,0,0,1,18,1,35,,2,2,,,,,,,,,,,
141073,4,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
141074,1,2,,,,,,,,,,,,2,0,0,1,21,1,20,,2,2,,,,,,,,,,,
141075,1,2,,,,,,,,,,,,2,0,0,4,19,1,13,,2,2,,,,,,,,,,2,3
141080,1,2,,,,,,,,,,,,2,0,0,2,10,1,35,,2,2,,,,,,,,,,1,0
141080,2,2,,,,,,,,,,,,2,0,0,1,12,1,13,,2,2,,,,,,,,,,1,0
141080,3,2,,,,,,,,,,,,2,0,0,1,19,1,3,,2,2,,,,,,,,,,1,0
141080,4,2,,,,,,,,,,,,2,0,0,1,15,1,12,,2,2,,,,,,,,,,1,0
141086,1,2,,,,,,,,,,,,2,0,0,1,10,1,33,,2,2,,,,,,,,,,,
141087,1,2,,,,,,,,,,,,2,0,0,2,28,1,30,,2,2,,,,,,,,65,,1,0
141087,2,2,,,,,,,,,,,,2,0,0,1,27,1,24,,2,2,,,,,,,,,,,
141087,3,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
141087,4,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
141090,1,2,,,,,,,,,,,,2,0,0,3,14,1,32,,2,2,,,,,,,,,,,
